HAYHANNIEMENTIE,KIVINIEMENTIE,61.0664725,28.0844121
KIVINIEMENTIE,LEPPANIEMENTIE,61.0662678,28.0854542
KIVINIEMENTIE,NIETINLAHDENTIE,61.066743,28.0836267
