"lat","lon"
61.0600776672363,28.0832290649414
61.0597877502441,28.0834197998047
61.0596389770508,28.0835590362549
61.0595169067383,28.0836200714111
61.059009552002,28.0836486816406
61.058479309082,28.0836486816406
61.0583190917969,28.0836791992188
61.0580978393555,28.0839900970459
61.0579071044922,28.0844097137451
61.0575790405273,28.0851898193359
61.057430267334,28.085599899292
61.0573692321777,28.086009979248
61.0573883056641,28.0865097045898
61.0574493408203,28.0871696472168
61.0576171875,28.0888500213623
61.0576972961426,28.0899391174316
61.0577201843262,28.0901985168457
61.0579681396484,28.0915985107422
61.0581588745117,28.0924892425537
61.0581588745117,28.0924892425537
61.0582580566406,28.0924301147461
61.0583801269531,28.0923900604248
61.0586700439453,28.0923500061035
61.0591087341309,28.0922889709473
61.0595588684082,28.0922088623047
61.0600395202637,28.0920696258545
61.0601272583008,28.0920886993408
61.0602073669434,28.0921897888184
61.0605697631836,28.0932388305664
61.060977935791,28.0944595336914
61.0611801147461,28.0951499938965
61.0611991882324,28.0954189300537
61.0611877441406,28.0959186553955
61.0611877441406,28.0972900390625
61.0612182617188,28.0976085662842
61.0613098144531,28.0979290008545
61.0614395141602,28.0981693267822
61.0615882873535,28.0983200073242
61.0617370605469,28.0983791351318
61.0619468688965,28.098388671875
61.0621795654297,28.0984401702881
61.0622901916504,28.098518371582
61.0623970031738,28.0986385345459
61.0625381469727,28.0988292694092
61.0628967285156,28.0994892120361
61.0634384155273,28.1005401611328
61.0635070800781,28.1005001068115
61.0628776550293,28.1021099090576
61.062816619873,28.1021900177002
61.0627670288086,28.1022987365723
61.062686920166,28.1024799346924
61.0625076293945,28.1027984619141
61.0622367858887,28.1031494140625
61.0620880126953,28.1033000946045
61.0619773864746,28.1033592224121
61.0617294311523,28.1034488677979
61.0615272521973,28.1034889221191
61.061206817627,28.1035194396973
61.0603981018066,28.1035194396973
61.0595283508301,28.1035385131836
61.0593566894531,28.1035900115967
61.0592498779297,28.1036396026611
61.0591201782227,28.1037292480469
61.0587501525879,28.1042098999023
61.0585479736328,28.1044692993164
61.0585479736328,28.1044692993164
61.0578994750977,28.105339050293
61.0567893981934,28.1069393157959
61.0566101074219,28.1071891784668
61.0561065673828,28.107759475708
61.0559577941895,28.1078796386719
61.055778503418,28.1079292297363
61.055549621582,28.1079387664795
61.0533599853516,28.107889175415
61.0532073974609,28.1078987121582
61.0531768798828,28.1078701019287
61.053150177002,28.1078395843506
61.0530471801758,28.1078586578369
61.0528984069824,28.10791015625
61.0528984069824,28.10791015625
61.0530471801758,28.1078586578369
61.053150177002,28.1078395843506
61.0531768798828,28.1078701019287
61.0532073974609,28.1078987121582
61.0533599853516,28.107889175415
61.0546379089355,28.1079196929932
61.055549621582,28.1079387664795
61.055778503418,28.1079292297363
61.0559577941895,28.1078796386719
61.0561065673828,28.107759475708
61.0566101074219,28.1071891784668
61.0567398071289,28.1070098876953
61.0578994750977,28.105339050293
61.0585479736328,28.1044692993164
61.0585479736328,28.1044692993164
61.0581703186035,28.103328704834
61.0576477050781,28.1017093658447
61.0575485229492,28.1013298034668
61.0574798583984,28.1008186340332
61.057487487793,28.0972290039062
61.0574798583984,28.0960788726807
61.0569381713867,28.0936088562012
61.0569381713867,28.0936088562012
61.0564002990723,28.0941200256348
61.0563201904297,28.0941696166992
61.0553283691406,28.0941600799561
61.0548477172852,28.0941390991211
61.0547981262207,28.0941390991211
61.0547981262207,28.0941390991211
61.0547790527344,28.0941390991211
61.054759979248,28.0961494445801
61.054759979248,28.0981483459473
61.0547370910645,28.0990390777588
61.0547180175781,28.0993900299072
61.0546569824219,28.0998401641846
61.0545196533203,28.1003894805908
61.0544281005859,28.1006488800049
61.0537986755371,28.1020393371582
61.0526466369629,28.1047401428223
61.0519676208496,28.1062889099121
61.0519676208496,28.1062889099121
61.0520095825195,28.1061897277832
61.0518989562988,28.1059894561768
61.0516777038574,28.1056385040283
61.0512580871582,28.1049385070801
61.050968170166,28.1044502258301
61.0508270263672,28.1041984558105
61.0504989624023,28.1027889251709
61.0500068664551,28.1008396148682
61.0497894287109,28.0999584197998
61.0495491027832,28.0993099212646
61.049488067627,28.0991592407227
61.0491065979004,28.0983791351318
61.0485382080078,28.0971393585205
61.0480766296387,28.096118927002
61.0477485656738,28.095458984375
61.0477485656738,28.095458984375
61.0480766296387,28.096118927002
61.0485382080078,28.0971393585205
61.0491065979004,28.0983791351318
61.049488067627,28.0991592407227
61.0497894287109,28.0999584197998
61.0504302978516,28.1025295257568
61.0504989624023,28.1027889251709
61.0505981445312,28.1032485961914
61.0508079528809,28.1040992736816
61.0508575439453,28.1042594909668
61.0511093139648,28.1046886444092
61.0518989562988,28.1059894561768
61.0520095825195,28.1061897277832
61.0519676208496,28.1062889099121
61.0519676208496,28.1062889099121
61.0519485473633,28.1063594818115
61.0523796081543,28.1070690155029
61.0528297424316,28.1079292297363
61.0528984069824,28.10791015625
61.0528984069824,28.10791015625
61.0528297424316,28.1079292297363
61.0527267456055,28.1080589294434
61.0525588989258,28.1083297729492
61.0518684387207,28.1099491119385
61.0512580871582,28.1114597320557
61.0512084960938,28.1116695404053
61.0511589050293,28.111780166626
61.0510101318359,28.1120586395264
61.0506782531738,28.1125392913818
61.0504379272461,28.1127700805664
61.0503692626953,28.1128101348877
61.0494995117188,28.1132392883301
61.048267364502,28.1137790679932
61.0479469299316,28.1140193939209
61.0476303100586,28.1144390106201
61.047477722168,28.1146793365479
61.0472068786621,28.1152191162109
61.0468368530273,28.1163597106934
61.046688079834,28.1167697906494
61.0464973449707,28.1171398162842
61.0464973449707,28.1171398162842
61.0464401245117,28.1172695159912
61.0462875366211,28.116720199585
61.0459175109863,28.1155090332031
61.0455780029297,28.1146392822266
61.0455780029297,28.1146392822266
61.0458068847656,28.1140098571777
61.0458602905273,28.11376953125
61.0459098815918,28.1134986877441
61.0459289550781,28.1129493713379
61.0458374023438,28.1102199554443
61.0458068847656,28.1095085144043
61.0457191467285,28.1089191436768
61.0456886291504,28.1087493896484
61.0456886291504,28.1074600219727
61.0456886291504,28.1074600219727
61.0456886291504,28.1087493896484
61.0457191467285,28.1089191436768
61.0458068847656,28.1095085144043
61.0459289550781,28.1129493713379
61.0459098815918,28.1134986877441
61.0458602905273,28.11376953125
61.0458068847656,28.1140098571777
61.0455780029297,28.1146392822266
61.0455780029297,28.1146392822266
61.0456466674805,28.1144485473633
61.0455474853516,28.1142387390137
61.0451774597168,28.1135101318359
61.0444183349609,28.1118984222412
61.0441665649414,28.111478805542
61.0437889099121,28.1110687255859
61.043628692627,28.1108989715576
61.0434074401855,28.1105995178223
61.0429573059082,28.1098785400391
61.0423698425293,28.1089401245117
61.0421295166016,28.1086101531982
61.0419578552246,28.1085395812988
61.041919708252,28.1085395812988
61.041877746582,28.1082592010498
61.0418395996094,28.1081199645996
61.0417671203613,28.1080093383789
61.0412292480469,28.1071395874023
61.0409965515137,28.1068286895752
61.0398483276367,28.1050090789795
61.0390892028809,28.1038589477539
61.0385971069336,28.102970123291
61.0384483337402,28.102668762207
61.0381774902344,28.1019802093506
61.03759765625,28.1002388000488
61.0372772216797,28.0991897583008
61.0368690490723,28.0979385375977
61.0366668701172,28.0972690582275
61.0363693237305,28.0960597991943
61.0365295410156,28.0959587097168
61.0365791320801,28.0959587097168
61.0365791320801,28.0959587097168
61.0364875793457,28.0959796905518
61.0364189147949,28.096019744873
61.036247253418,28.0961685180664
61.0354766845703,28.0937690734863
61.0351066589355,28.0923099517822
61.0343894958496,28.089448928833
61.0337677001953,28.0870094299316
61.0330467224121,28.0840892791748
61.0328483581543,28.0828990936279
61.0327301025391,28.0819301605225
61.0326271057129,28.0805797576904
61.0326080322266,28.0798492431641
61.0326080322266,28.0798492431641
61.0326271057129,28.0805797576904
61.0326995849609,28.0816287994385
61.0328369140625,28.0828590393066
61.0329475402832,28.0835285186768
61.0330467224121,28.0840892791748
61.0332984924316,28.0851402282715
61.0340385437012,28.0880889892578
61.0345993041992,28.0902996063232
61.0351867675781,28.0926189422607
61.0354766845703,28.0937690734863
61.036247253418,28.0961685180664
61.0364875793457,28.0959796905518
61.0365791320801,28.0959587097168
61.0365791320801,28.0959587097168
61.0366897583008,28.0960292816162
61.0367584228516,28.0960998535156
61.0368690490723,28.0962696075439
61.0372467041016,28.0969200134277
61.0374069213867,28.0972194671631
61.0375595092773,28.0975284576416
61.0378570556641,28.0983600616455
61.0381469726562,28.0991497039795
61.038257598877,28.0993995666504
61.0384368896484,28.0996284484863
61.0386390686035,28.0998096466064
61.0389289855957,28.1000099182129
61.0390968322754,28.1001300811768
61.0395393371582,28.1003093719482
61.0399398803711,28.1004791259766
61.040657043457,28.1007900238037
61.041389465332,28.1013088226318
61.0416984558105,28.1015701293945
61.0426368713379,28.1024188995361
61.04296875,28.1028594970703
61.0432167053223,28.1032791137695
61.0439491271973,28.1047592163086
61.0446472167969,28.106128692627
61.0452194213867,28.1074199676514
61.0452995300293,28.107479095459
61.0454177856445,28.1075000762939
61.0456199645996,28.1074695587158
61.0456886291504,28.1074600219727
61.0456886291504,28.1074600219727
61.0456886291504,28.1008701324463
61.0457382202148,28.0999889373779
61.0457801818848,28.0997085571289
61.0459098815918,28.099048614502
61.046070098877,28.0985794067383
61.0463676452637,28.0979099273682
61.0467681884766,28.0971794128418
61.0473899841309,28.0961284637451
61.047737121582,28.0954895019531
61.0477485656738,28.095458984375
61.0483589172363,28.094388961792
61.0490188598633,28.0931587219238
61.0493202209473,28.0923290252686
61.0494575500488,28.0918292999268
61.0496292114258,28.0910587310791
61.0497398376465,28.0903797149658
61.0497894287109,28.0896987915039
61.0498466491699,28.0879192352295
61.0499267578125,28.0857601165771
61.0499687194824,28.0850296020508
61.0500602722168,28.0844497680664
61.0501670837402,28.0840091705322
61.0503273010254,28.0834484100342
61.050479888916,28.0830497741699
61.0506591796875,28.0826396942139
61.0515670776367,28.08131980896
61.0519790649414,28.0807189941406
61.0520668029785,28.0805892944336
61.0522193908691,28.0804386138916
61.0523796081543,28.0803394317627
61.0525779724121,28.0802688598633
61.0527687072754,28.0801887512207
61.0527687072754,28.0800685882568
61.0527687072754,28.0800685882568
61.0527496337891,28.0793495178223
61.0527687072754,28.079158782959
61.0526580810547,28.077320098877
61.052619934082,28.0763702392578
61.0525588989258,28.0744686126709
61.052547454834,28.073860168457
61.0525894165039,28.0737190246582
61.0525894165039,28.0729484558105
61.0525894165039,28.0722999572754
61.0525093078613,28.0722999572754
61.0525093078613,28.0723991394043
61.052490234375,28.0723991394043
61.0523986816406,28.072380065918
61.0522193908691,28.0723686218262
61.052059173584,28.0724086761475
61.051887512207,28.0725002288818
61.0517997741699,28.0725688934326
61.0517883300781,28.07248878479
61.0517883300781,28.07248878479
61.0517272949219,28.0721302032471
61.0516967773438,28.0716590881348
61.0517082214355,28.0703201293945
61.0517692565918,28.0699195861816
61.0520095825195,28.0688896179199
61.0522270202637,28.0678691864014
61.0522384643555,28.0674095153809
61.0522193908691,28.0670490264893
61.0522193908691,28.0665588378906
61.0522499084473,28.066198348999
61.0522499084473,28.066198348999
61.0522193908691,28.0665588378906
61.0522193908691,28.0670490264893
61.0522384643555,28.0676689147949
61.0522270202637,28.0678691864014
61.0521774291992,28.0681400299072
61.0517692565918,28.0699195861816
61.0517082214355,28.0703201293945
61.0516967773438,28.0706996917725
61.0516967773438,28.0716590881348
61.0517272949219,28.0721302032471
61.0517883300781,28.07248878479
61.0517883300781,28.07248878479
61.0517692565918,28.0723896026611
61.0517196655273,28.0724296569824
61.051628112793,28.0725288391113
61.0514678955078,28.0727500915527
61.0509872436523,28.0737495422363
61.0507888793945,28.0740585327148
61.0506896972656,28.0741596221924
61.050479888916,28.0742797851562
61.050178527832,28.074369430542
61.0496673583984,28.0744495391846
61.0495796203613,28.0744686126709
61.0493202209473,28.0746002197266
61.0487289428711,28.075008392334
61.0484466552734,28.0752201080322
61.0477180480957,28.0757389068604
61.0475997924805,28.0757999420166
61.0473785400391,28.0758590698242
61.0472183227539,28.0758800506592
61.046947479248,28.0758285522461
61.0466384887695,28.0756587982178
61.0459899902344,28.0752391815186
61.0454292297363,28.0749187469482
61.0452499389648,28.0748596191406
61.0451393127441,28.0748500823975
61.0450668334961,28.0748500823975
61.044849395752,28.0749187469482
61.0444183349609,28.0751399993896
61.044017791748,28.0753498077393
61.0437393188477,28.0754985809326
61.0434379577637,28.0756397247314
61.0431785583496,28.0757389068604
61.0430603027344,28.0757484436035
61.0428771972656,28.0757598876953
61.0424880981445,28.075719833374
61.0420074462891,28.0756797790527
61.0417366027832,28.0756492614746
61.0416297912598,28.0756587982178
61.0414276123047,28.0757083892822
61.0413093566895,28.0757694244385
61.0408782958984,28.0760383605957
61.0403480529785,28.0764389038086
61.0403099060059,28.0764694213867
61.0403175354004,28.0766487121582
61.0397682189941,28.0770702362061
61.0394172668457,28.0773696899414
61.0392799377441,28.0775184631348
61.0389785766602,28.077808380127
61.0387802124023,28.0779685974121
61.0382385253906,28.0781383514404
61.0376167297363,28.0782585144043
61.0373077392578,28.0783290863037
61.0371971130371,28.0783786773682
61.036937713623,28.0785484313965
61.0367469787598,28.0787601470947
61.0364990234375,28.0792694091797
61.0363998413086,28.0795383453369
61.0361785888672,28.0801792144775
61.036018371582,28.0805187225342
61.0358467102051,28.0807685852051
61.0357093811035,28.0809097290039
61.0355377197266,28.0810394287109
61.0353469848633,28.0811290740967
61.035228729248,28.0811595916748
61.0350189208984,28.0811195373535
61.0347671508789,28.0810089111328
61.0343170166016,28.0805587768555
61.0339088439941,28.0802001953125
61.0336074829102,28.0799884796143
61.033447265625,28.0799293518066
61.0332183837891,28.0798988342285
61.0330276489258,28.0798797607422
61.0326995849609,28.0798988342285
61.0326080322266,28.0799198150635
61.0326080322266,28.0798492431641
61.0326080322266,28.0798492431641
61.0326080322266,28.0771083831787
61.0325775146484,28.0758686065674
61.0325202941895,28.0751094818115
61.0323600769043,28.0740699768066
61.0321769714355,28.0732383728027
61.0318984985352,28.0723495483398
61.0316390991211,28.0717086791992
61.0311965942383,28.0708389282227
61.0308494567871,28.0701293945312
61.0305976867676,28.0694789886475
61.0304794311523,28.0690784454346
61.0303001403809,28.0683898925781
61.0301475524902,28.0676593780518
61.0300598144531,28.0670394897461
61.029956817627,28.0659084320068
61.0299491882324,28.0652084350586
61.0300674438477,28.0626888275146
61.030158996582,28.0614490509033
61.0302391052246,28.0608787536621
61.030387878418,28.06005859375
61.0304489135742,28.0600700378418
61.0304489135742,28.0600700378418
61.0301971435547,28.0599994659424
61.0301284790039,28.0599384307861
61.0300788879395,28.06005859375
61.0296592712402,28.06077003479
61.0294075012207,28.0612297058105
61.0290374755859,28.0618591308594
61.0289001464844,28.062198638916
61.0287895202637,28.0624885559082
61.0287475585938,28.0628089904785
61.0287475585938,28.0628089904785
61.0287895202637,28.0624885559082
61.0289001464844,28.062198638916
61.0290374755859,28.0618591308594
61.0294075012207,28.0612297058105
61.0296592712402,28.06077003479
61.0300788879395,28.06005859375
61.0301284790039,28.0599384307861
61.0301971435547,28.0599994659424
61.0304489135742,28.0600700378418
61.0304489135742,28.0600700378418
61.030387878418,28.06005859375
61.0306396484375,28.0590496063232
61.0307197570801,28.0586585998535
61.0310478210449,28.0575389862061
61.0314788818359,28.0560989379883
61.0315284729004,28.0562400817871
61.0315284729004,28.0562400817871
61.0316696166992,28.056619644165
61.0317192077637,28.056619644165
61.0318069458008,28.0564994812012
61.0324096679688,28.0553398132324
61.0331001281738,28.0539093017578
61.0349769592285,28.0490684509277
61.0360870361328,28.0461597442627
61.0370903015137,28.0436897277832
61.0374183654785,28.0429286956787
61.0374298095703,28.0428886413574
61.0395088195801,28.0380897521973
61.0401077270508,28.0370693206787
61.0407600402832,28.0361995697021
61.0418167114258,28.0347690582275
61.0423698425293,28.0339889526367
61.0426788330078,28.0334300994873
61.04296875,28.0326900482178
61.043270111084,28.0316390991211
61.0433387756348,28.0313091278076
61.043758392334,28.0290794372559
61.0439796447754,28.0281791687012
61.044246673584,28.0274085998535
61.0442695617676,28.0272598266602
61.0442695617676,28.0271091461182
61.0441589355469,28.0263595581055
